txt_id,sen_ix,sentence,label_seq,pos_seq,labeled_sentence,genre
fef-fragment03,695,"The magnetic field may be obtained from AmpÌÎåÂre 's law ( eqn ( 3.21 ) ) as follows formula , where the line integral is taken over the circle of radius a ( Fig. 3.2 ) , I is the total current of the beam and formula is the azimuthal component of the magnetic field in the cylindrical coordinate system specified by formula] .","[0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0]","['DET', 'ADJ', 'NOUN', 'VERB', 'VERB', 'VERB', 'ADP', 'PROPN', 'PART', 'NOUN', 'PUNCT', 'PROPN', 'PUNCT', 'NUM', 'PUNCT', 'PUNCT', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'ADV', 'DET', 'NOUN', 'ADJ', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'DET', 'PUNCT', 'PUNCT', 'NUM', 'PUNCT', 'PUNCT', 'PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'ADP', 'PUNCT', 'PUNCT']","The magnetic M_field may be M_obtained M_from AmpÌ¬re 's M_law ( eqn ( 3.21 ) ) as M_follows M_formula , M_where the M_line integral is M_taken M_over the circle of radius a ( Fig. 3.2 ) , I is the total M_current of the M_beam and M_formula is the azimuthal M_component of the magnetic M_field M_in the cylindrical coordinate system M_specified by M_formula] .",academic
kbc-fragment13,6017,"No , but I went to Park Hospital to see her .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['INTJ', 'PUNCT', 'CCONJ', 'PRON', 'VERB', 'ADP', 'PROPN', 'PROPN', 'PART', 'VERB', 'PRON', 'PUNCT']","No , but I went to Park Hospital to see her .",conversation
cb5-fragment02,3318,But she had given up all hope of Joss Barnet returning that evening and nothing else in the world mattered .,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]","['CCONJ', 'PRON', 'VERB', 'VERB', 'PART', 'DET', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'VERB', 'DET', 'NOUN', 'CCONJ', 'NOUN', 'ADV', 'ADP', 'DET', 'NOUN', 'VERB', 'PUNCT']",But she had given up all hope of Joss Barnet returning M_that evening and nothing else M_in the world mattered .,fiction
kcu-fragment02,2081,You got cake as well then ?,"[0, 0, 0, 0, 0, 0, 0]","['PRON', 'VERB', 'NOUN', 'ADV', 'ADV', 'ADV', 'PUNCT']",You got cake as well then ?,conversation
a8u-fragment14,343,"Dividends total 5p , up a penny , with a 3.75p final .","[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]","['NOUN', 'VERB', 'NUM', 'PUNCT', 'ADV', 'DET', 'NOUN', 'PUNCT', 'ADP', 'DET', 'NUM', 'NOUN', 'PUNCT']","Dividends total 5p , M_up a penny , M_with a 3.75p final .",news
cb5-fragment02,3393,He laughed out loud .,"[0, 0, 0, 0, 0]","['PRON', 'VERB', 'PART', 'ADV', 'PUNCT']",He laughed out loud .,fiction
ac2-fragment06,1314,"We would n't want to stint ourselves , Mark said facetiously , four or five , I should think .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRON', 'VERB', 'ADV', 'VERB', 'PART', 'VERB', 'PRON', 'PUNCT', 'PROPN', 'VERB', 'ADV', 'PUNCT', 'NUM', 'CCONJ', 'NUM', 'PUNCT', 'PRON', 'VERB', 'VERB', 'PUNCT']","We would n't want to stint ourselves , Mark said facetiously , four or five , I should think .",fiction
a38-fragment01,10,"Less costly , but not entirely satisfactory , is the practice of making every fourth tankful leaded petrol , which protects the valve seats but rather defeats the object .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0]","['ADV', 'ADJ', 'PUNCT', 'CCONJ', 'ADV', 'ADV', 'ADJ', 'PUNCT', 'VERB', 'DET', 'NOUN', 'ADP', 'VERB', 'DET', 'ADJ', 'ADJ', 'ADJ', 'NOUN', 'PUNCT', 'ADJ', 'VERB', 'DET', 'NOUN', 'NOUN', 'CCONJ', 'ADV', 'VERB', 'DET', 'NOUN', 'PUNCT']","Less costly , but not entirely satisfactory , is the practice of M_making every fourth tankful leaded petrol , which protects the valve M_seats but rather M_defeats the M_object .",news
kbw-fragment17,6299,", gon na be away another two weeks by the sound of it .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PUNCT', 'VERB', 'PART', 'VERB', 'ADV', 'DET', 'NUM', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'PRON', 'PUNCT']",", gon na be away another two weeks by the sound of it .",conversation
g0l-fragment01,243,They probably got Hitler stashed away too .,"[0, 0, 1, 0, 1, 1, 0, 0]","['PRON', 'ADV', 'VERB', 'PROPN', 'VERB', 'ADV', 'ADV', 'PUNCT']",They probably M_got Hitler M_stashed M_away too .,fiction
kb7-fragment10,2479,Somebody was looking after me cos I should n't have got out and I did .,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]","['NOUN', 'VERB', 'VERB', 'ADP', 'PRON', 'ADP', 'PRON', 'VERB', 'ADV', 'VERB', 'VERB', 'PART', 'CCONJ', 'PRON', 'VERB', 'PUNCT']",Somebody was M_looking M_after me cos I should n't have M_got M_out and I did .,conversation
b1g-fragment02,1189,Few people noticed the event as it took place in an uninhabited part of Kamchatcka and caused no known casualties .,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ADJ', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'PRON', 'VERB', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'CCONJ', 'VERB', 'DET', 'VERB', 'NOUN', 'PUNCT']",Few people noticed the event as it took place in an uninhabited part of Kamchatcka and caused no known casualties .,academic
fef-fragment03,644,"If we add to A the gradient of a scalar function , the resulting vector A' still gives the same magnetic field because formula .","[0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0]","['ADP', 'PRON', 'VERB', 'ADP', 'DET', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'DET', 'VERB', 'NOUN', 'PUNCT', 'ADV', 'VERB', 'DET', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","If we add M_to A the M_gradient of a M_scalar M_function , the resulting vector A' still M_gives the same magnetic M_field because M_formula .",academic
a1n-fragment09,222,"Apart from Kevin Moseley 's steady supply from the line-out , there was nothing much to commend in a Welsh forward effort which reverted to the very worst Eighties stereotype of static , cumbersome donkeys only too willing to slow the game to walking pace .","[0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","['ADV', 'ADP', 'PROPN', 'PROPN', 'PART', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADV', 'VERB', 'NOUN', 'ADJ', 'PART', 'VERB', 'ADP', 'DET', 'PROPN', 'ADJ', 'NOUN', 'ADJ', 'VERB', 'ADP', 'DET', 'ADV', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'PUNCT', 'ADJ', 'NOUN', 'ADV', 'ADV', 'ADJ', 'PART', 'VERB', 'DET', 'NOUN', 'ADP', 'VERB', 'NOUN', 'PUNCT']","Apart from Kevin Moseley 's M_steady M_supply M_from the line-out , there was nothing much to M_commend M_in a Welsh forward effort which M_reverted M_to the very worst Eighties stereotype of static , cumbersome M_donkeys only too willing to slow the game M_to walking pace .",news
kbw-fragment42,14786,"No , I would n't eat half of an apple","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['INTJ', 'PUNCT', 'PRON', 'VERB', 'ADV', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN']","No , I would n't eat half of an apple",conversation
a3k-fragment11,128,"From the purchasers ' point of view , auctions can also be attractive if slightly nerve-racking as you wait for bidding to start for the house of your dreams .","[1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","['ADP', 'DET', 'NOUN', 'PART', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'VERB', 'ADV', 'VERB', 'ADJ', 'ADP', 'ADV', 'VERB', 'ADP', 'PRON', 'VERB', 'ADP', 'NOUN', 'PART', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT']","M_From the purchasers ' M_point of M_view , auctions can also be M_attractive if slightly nerve-racking as you wait for bidding to start for the house of your M_dreams .",news
a3k-fragment11,142,"It 's very exciting and gets the adrenalin going , says David Phillip , whose firm usually undertakes auctions in the Otley area .","[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","['PRON', 'VERB', 'ADV', 'ADJ', 'CCONJ', 'VERB', 'DET', 'NOUN', 'VERB', 'PUNCT', 'VERB', 'PROPN', 'PROPN', 'PUNCT', 'ADJ', 'NOUN', 'ADV', 'VERB', 'NOUN', 'ADP', 'DET', 'PROPN', 'NOUN', 'PUNCT']","It 's very exciting and M_gets the adrenalin M_going , says David Phillip , whose firm usually M_undertakes auctions in the Otley area .",news
cb5-fragment02,3383,"He was a skilful lover : tender and gentle in the beginning , then powerful , persistent , rough almost until , his passion rising in harmony with hers , the climax came like the bursting of a thousand stars , like the beginning and ending of the world .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0]","['PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'NOUN', 'CCONJ', 'ADJ', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADV', 'ADJ', 'PUNCT', 'ADJ', 'PUNCT', 'ADJ', 'ADV', 'ADP', 'PUNCT', 'ADJ', 'NOUN', 'VERB', 'ADP', 'NOUN', 'ADP', 'PRON', 'PUNCT', 'DET', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NUM', 'NOUN', 'PUNCT', 'ADP', 'DET', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']","He was a skilful lover : tender and gentle M_in the beginning , then powerful , persistent , M_rough almost until , his passion M_rising M_in M_harmony M_with hers , the M_climax M_came like the M_bursting of a M_thousand M_stars , like the M_beginning and M_ending of the M_world .",fiction
ccw-fragment03,1566,By the time we had drunk our third bottle of wine Ellen and I had long reached New Zealand and were already sailing north towards New Caledonia .,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ADP', 'DET', 'NOUN', 'PRON', 'VERB', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PROPN', 'CCONJ', 'PRON', 'VERB', 'ADV', 'VERB', 'PROPN', 'PROPN', 'CCONJ', 'VERB', 'ADV', 'VERB', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT']",M_By the time we had drunk our third bottle of wine Ellen and I had long M_reached New Zealand and were already sailing north towards New Caledonia .,fiction
b1g-fragment02,833,"While criticized by many on the grounds that it had few teeth and represented a compromise between the DoE and all other departments ( notably those of Agriculture and of Transport ) , it was none the less a major achievement .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ADP', 'VERB', 'ADP', 'ADJ', 'ADP', 'DET', 'NOUN', 'ADP', 'PRON', 'VERB', 'ADJ', 'NOUN', 'CCONJ', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'CCONJ', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'ADV', 'DET', 'ADP', 'PROPN', 'CCONJ', 'ADP', 'PROPN', 'PUNCT', 'PUNCT', 'PRON', 'VERB', 'NOUN', 'DET', 'ADV', 'DET', 'ADJ', 'NOUN', 'PUNCT']","While criticized by many on the grounds that it had few teeth and represented a compromise between the DoE and all other departments ( notably those of Agriculture and of Transport ) , it was none the less a major achievement .",academic
cdb-fragment04,947,"Their cases humped upstairs and put into the bedroom , Adam looked Rufus Fletcher up in the phone book .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","['ADJ', 'NOUN', 'VERB', 'ADV', 'CCONJ', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'PART', 'ADP', 'DET', 'NOUN', 'NOUN', 'PUNCT']","Their cases humped upstairs and put into the bedroom , Adam looked Rufus Fletcher up M_in the phone book .",fiction
al5-fragment03,39,"Mrs Bottomley 's first big test as Health Secretary will come this summer with the annual public spending round , which will be conducted against a background of concern over high Government borrowing and pressure from the Tory Right for public spending cuts .","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]","['PROPN', 'PROPN', 'PART', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'VERB', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'PUNCT', 'ADJ', 'VERB', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'ADJ', 'PROPN', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'DET', 'PROPN', 'INTJ', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'PUNCT']","Mrs Bottomley 's first M_big test as Health Secretary will M_come M_this summer M_with the annual public spending M_round , which will be M_conducted M_against a M_background of concern M_over M_high Government borrowing and M_pressure M_from the Tory Right for public spending M_cuts .",news
kcf-fragment14,1333,"Well at least he can have a word with him about it and see what and he can do , and then you go to and see what they can do .","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","['INTJ', 'ADP', 'ADJ', 'PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'ADP', 'PRON', 'ADP', 'PRON', 'CCONJ', 'VERB', 'NOUN', 'CCONJ', 'PRON', 'VERB', 'VERB', 'PUNCT', 'CCONJ', 'ADV', 'PRON', 'VERB', 'ADP', 'CCONJ', 'VERB', 'NOUN', 'PRON', 'VERB', 'VERB', 'PUNCT']","Well at least he can M_have a word with him M_about it and M_see what and he can do , and then you go to and M_see what they can do .",conversation
ab9-fragment03,988,"Grizel Huntley reached out to comfort her but she forced back her chair and fled , clutching her handbag and napkin , leaving her mother with the ruins of lunch .","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","['PROPN', 'PROPN', 'VERB', 'PART', 'PART', 'VERB', 'PRON', 'CCONJ', 'PRON', 'VERB', 'ADV', 'ADJ', 'NOUN', 'CCONJ', 'VERB', 'PUNCT', 'VERB', 'ADJ', 'NOUN', 'CCONJ', 'INTJ', 'PUNCT', 'VERB', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","Grizel Huntley reached out to M_comfort her but she forced M_back her chair and M_fled , clutching her handbag and napkin , leaving her mother with the M_ruins of lunch .",fiction
b1g-fragment02,1148,"All too often , it seems that the coupling of an as yet imperfect scientific understanding to policy-making is tenuous ( see Table 9.2 ) .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ADV', 'ADV', 'ADV', 'PUNCT', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'ADV', 'ADV', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADJ', 'PUNCT', 'VERB', 'PROPN', 'NUM', 'PUNCT', 'PUNCT']","All too often , it seems that the coupling of an as yet imperfect scientific understanding to policy-making is tenuous ( see Table 9.2 ) .",academic
ab9-fragment03,812,"He stopped on the embankment , shaking with cold and shock , to note the spot , then fled along the tractor paths , the dog running with him , to the stables where the ten o'clock children 's ride was in its closing stages .","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0]","['PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'VERB', 'ADP', 'ADJ', 'CCONJ', 'NOUN', 'PUNCT', 'PART', 'VERB', 'DET', 'NOUN', 'PUNCT', 'ADV', 'VERB', 'ADP', 'DET', 'NOUN', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'VERB', 'ADP', 'PRON', 'PUNCT', 'ADP', 'DET', 'NOUN', 'ADV', 'DET', 'NUM', 'NOUN', 'NOUN', 'PART', 'NOUN', 'VERB', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'PUNCT']","He stopped on the embankment , shaking M_with cold and shock , to M_note the M_spot , then fled along the tractor paths , the dog running with him , to the stables where the ten o'clock children 's ride was M_in its M_closing M_stages .",fiction
b1g-fragment02,1064,"Recognizing this , NASA ( 1988a ) concluded that forthcoming global science projects would need land surface altitude data at three resolutions : 1 km resolution in XY and 10åäÌÝÌÕ100 m resolution in Z on a global basis , 100 m XY resolution and 1åäÌÝÌÕ10 m resolution in Z for regional databases and 10 m XY resolution and 0.1åäÌÝÌÕ1 m in Z for local studies .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['VERB', 'DET', 'PUNCT', 'PROPN', 'PUNCT', 'NUM', 'PUNCT', 'VERB', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'NUM', 'NOUN', 'PUNCT', 'NUM', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'CCONJ', 'NUM', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'NUM', 'NOUN', 'PROPN', 'NOUN', 'CCONJ', 'NUM', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'NUM', 'NOUN', 'PROPN', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT']","Recognizing this , NASA ( 1988a ) concluded that forthcoming global science projects would need land surface altitude data at three resolutions : 1 km resolution in XY and 10‰ÛÒ100 m resolution in Z on a global basis , 100 m XY resolution and 1‰ÛÒ10 m resolution in Z for regional databases and 10 m XY resolution and 0.1‰ÛÒ1 m in Z for local studies .",academic
g0l-fragment01,187,"We thought they were like any other wartime group , nothing more than reminiscences and marching songs .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRON', 'VERB', 'PRON', 'VERB', 'ADP', 'DET', 'ADJ', 'ADJ', 'NOUN', 'PUNCT', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'PUNCT']","We thought they were like any other wartime group , nothing more than reminiscences and marching songs .",fiction
b1g-fragment02,1332,Estimates from Scandinavia suggest that 10åäÌÝÌÕ30 per cent of such deaths are caused by exposure to radon ( Richardson 1988 : 270åäÌÝÌÕ81 ) .,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['NOUN', 'ADP', 'PROPN', 'VERB', 'ADP', 'NUM', 'ADP', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'VERB', 'ADP', 'NOUN', 'PART', 'VERB', 'PUNCT', 'PROPN', 'NUM', 'PUNCT', 'NUM', 'PUNCT', 'PUNCT']",Estimates from Scandinavia suggest that 10‰ÛÒ30 per cent of such deaths are caused by exposure to radon ( Richardson 1988 : 270‰ÛÒ81 ) .,academic
crs-fragment01,68,"Broadly , the survey confirmed that parents of children with special needs had not been given a real choice of placement , and that they had to fight hard for mainstream provision if this was their choice .","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]","['ADV', 'PUNCT', 'DET', 'NOUN', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'ADV', 'VERB', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'CCONJ', 'ADP', 'PRON', 'VERB', 'PART', 'VERB', 'ADV', 'ADP', 'NOUN', 'NOUN', 'ADP', 'DET', 'VERB', 'ADJ', 'NOUN', 'PUNCT']","Broadly , the survey M_confirmed that parents of children M_with special needs had not been M_given a real choice of placement , and that they had to M_fight M_hard for mainstream provision if M_this was their choice .",academic
kbw-fragment11,4222,a few times a week and I think it sounded like three cos she was wondering how he would cope with driving and everything .,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","['DET', 'ADJ', 'NOUN', 'DET', 'NOUN', 'CCONJ', 'PRON', 'VERB', 'PRON', 'VERB', 'ADP', 'NUM', 'ADP', 'PRON', 'VERB', 'VERB', 'ADV', 'PRON', 'VERB', 'VERB', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT']",a few times a week and I think it sounded like three cos she was wondering how he would cope M_with driving and everything .,conversation
cdb-fragment02,509,"I will lose my practice and my reputation and everything that I have and can look forward to , if not my liberty .","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]","['PRON', 'VERB', 'VERB', 'ADJ', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'ADJ', 'PRON', 'VERB', 'CCONJ', 'VERB', 'VERB', 'ADV', 'ADP', 'PUNCT', 'ADP', 'ADV', 'ADJ', 'NOUN', 'PUNCT']","I will M_lose my practice and my reputation and everything that I M_have and can M_look M_forward M_to , if not my liberty .",fiction
acj-fragment01,125,This is not to suggest that motorists should be treated differently .,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['DET', 'VERB', 'ADV', 'PART', 'VERB', 'ADP', 'NOUN', 'VERB', 'VERB', 'VERB', 'ADV', 'PUNCT']",M_This is not to suggest that motorists should be treated differently .,academic
kbh-fragment02,196,"So she said , mm .","[0, 0, 0, 0, 0, 0]","['ADV', 'PRON', 'VERB', 'PUNCT', 'PROPN', 'PUNCT']","So she said , mm .",conversation
kcf-fragment14,1394,When she moves the .,"[0, 0, 0, 0, 0]","['ADV', 'PRON', 'VERB', 'DET', 'PUNCT']",When she moves the .,conversation
a3k-fragment11,163,"In a tough market you need to get the programme right , the price right and have a little bit of luck .","[1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]","['ADP', 'DET', 'ADJ', 'NOUN', 'PRON', 'VERB', 'PART', 'VERB', 'DET', 'NOUN', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'ADV', 'CCONJ', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","M_In a M_tough M_market you need to M_get the programme right , the price right and M_have a little M_bit of luck .",news
fpb-fragment01,1115,The inspector was not listening .,"[0, 0, 0, 0, 0, 0]","['DET', 'NOUN', 'VERB', 'ADV', 'VERB', 'PUNCT']",The inspector was not listening .,fiction
kbd-fragment07,2674,"Well if I had a million invested , have it all invested .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['INTJ', 'ADP', 'PRON', 'VERB', 'DET', 'NUM', 'VERB', 'PUNCT', 'VERB', 'PRON', 'DET', 'VERB', 'PUNCT']","Well if I had a million invested , have it all invested .",conversation
kbd-fragment07,2406,I 'll tell you what they 're .,"[0, 0, 0, 0, 0, 0, 0, 0]","['PRON', 'VERB', 'VERB', 'PRON', 'NOUN', 'PRON', 'VERB', 'PUNCT']",I 'll tell you what they 're .,conversation
kbc-fragment13,5959,"You know , but erm he he 's recovered reasonably well in the same , you know , but","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","['PRON', 'VERB', 'PUNCT', 'CCONJ', 'ADV', 'PRON', 'PRON', 'VERB', 'VERB', 'ADV', 'ADV', 'ADP', 'DET', 'ADJ', 'PUNCT', 'PRON', 'VERB', 'PUNCT', 'CCONJ']","You know , but erm he he 's recovered reasonably well M_in the same , you know , but",conversation
