text_idx,sentence_idx,verb,sentence,verb_idx,label
ea7-fragment03,841,respond,"When Raymond of Toulouse , Robert II of Flanders , Robert Curthose , Stephen of Blois , and Hugh of Vermandois responded to the call , past and present members of their military households fell almost automatically into rank behind them , to test themselves against terrible dangers , but also to enjoy the companionship in arms , the adventure , the deeds of daring which were the stuff of the chansons de geste .",21,1
as6-fragment01,48,hit,"for the moment , however , the pattern of drug abuse in Britain remains as varied as ever with home-produced drugs such as amphetamines as serious a problem as those that hit the headlines .",31,1
a1p-fragment01,19,administer,"It does not imply political supremacy , and does not suggest that the Pope should administer the affairs of the Church of England , he said .",15,0
a8r-fragment02,59,work,"In theory , validation meant that the user had read the specification , imagined how the system would work in practice , and agreed the design .",18,1
fef-fragment03,709,cancel,"The reason is , of course , that there are two kinds of electric charges and their effect usually cancels , so the small magnetic field has a chance of getting observed .",19,1
kbc-fragment13,6327,think,"It 's no use living like a cabbage , I do n't think so anyhow .",12,0
kbd-fragment07,2711,interview,"They 've been to his little boy 's primary school , interviewed the teachers and headmistress and all the school friends and everything just trying to get a dirty story .",11,0
kcu-fragment02,2022,go,There you go !,2,1
b1g-fragment02,779,review,In Chapter 12 Brown reviews the development of geodemographics from its origins in the computer-based social area analysis of US census tract data from 1950 onwards .,4,0
fpb-fragment01,1358,keep,"Keep your voice down , Adam growled .",0,1
crs-fragment01,38,discuss,This group of people met on a regular basis to coordinate services and discuss professional issues .,13,0
kbw-fragment17,6234,turn,But none of them turned up to today so,4,0
kcu-fragment02,1537,know,They know when .,1,0
kbw-fragment17,6095,know,I know !,1,0
cb5-fragment02,3334,hold,"Then he sat on her bed and , without a word from either of them , she went willingly into his arms and was held close in his embrace .",24,0
a1l-fragment01,29,say,"Allan Ahlberg says : In the past , a lot of children 's books seemed to be the work of talented illustrators whose pictures looked brilliant framed in a gallery , but when you tried to read the book , there was nothing there , because the words started as a coat-hanger to hang pictures on .",2,0
kcu-fragment02,1996,wait,Did you tell her we 'll wait here ?,6,0
b1g-fragment02,1062,produce,"The problem is now recognized , especially in Europe , and strenuous efforts are being made to harmonise the data sets ( e.g. through the use of standard classifications , such as that for land use produced by the Conference of European Statisticians in 1989 ) .",36,0
acj-fragment01,28,establish,"In principle , it seems unjust that a homicide conviction should not be possible in such a case , if all the other elements can be established and only the year and a day rule stands in the way .",26,0
a1f-fragment06,145,bring,"Electors are always prepared to criticise the Government in answer to pollsters ' questions , but when the same individuals arrive at the polling booth they simply can not bring themselves to vote Labour into power .",29,1
kcu-fragment02,2201,win,Well won yesterday,1,0
c8t-fragment01,33,bring,Perhaps you would bring the proofs through to the kitchen .,3,0
ac2-fragment06,1567,look,He looked up and smiled .,1,0
ahb-fragment51,709,find,"She went to a local letting agency , Landlords of 41 Roman Road , Bethnal Green , London E2 , who found a tenant that day .",21,1
ea7-fragment03,857,interrupt,"Had not his grandson Raymond V fulfilled his crusading obligation in his early youth , thereby freeing himself from the necessity of interrupting his career in the county , the principality of Toulouse might have disintegrated altogether .",22,0
ahf-fragment24,588,say,"My friend Kevin , muscleman and minicab driver , says the lads would be out rioting for Willy now if it was n't tipping down with rain the whole time .",9,0
kbj-fragment17,1427,share,Share the total of fives,0,1
kcc-fragment02,69,stop,"But I did n't look , I did n't stop , it was raining so bad Thursday morning and windy that I I went to the market , I cut straight through and went up and Di went to get the paper then he went .",9,0
b1g-fragment02,1034,anticipate,This is conceived not as a set of hardware but as a comprehensive information system focused on the needs identified by the ESSC ( see above ) and anticipating somewhat those of IGBP .,28,0
b1g-fragment02,1559,make,The point worth making here is that there are many alternative schemes for interpolating from irregular point data ( Lam 1983 ) .,3,1
a6u-fragment02,237,lead,"More problematic is the way in which such a dislocation has led to the acceptance of her Mexicanness as mere decoration of the essentially feminist themes of her work , thereby defusing a substantial part of the art described by Breton as a ribbon round a bomb .",11,1
c8t-fragment01,85,know,"He recalled what he knew about them , that their father earned a precarious living as a painter whose innocuous , prettified watercolours were sold in cafÃŒÂ©s and tourist shops along the coast and that their mother had been desperately ill with cancer .",4,0
a1n-fragment09,232,look,"We have taken a step backward , Ryan said and on this sorry evidence it looks as if it will be backwards all the way when the Test takes place at Cardiff Arms Park on 4 November .",15,1
c8t-fragment01,117,dress,"They looked as if they had been dressed in a hurry and not very suitably for a long walk on the headland , even in a warm autumn .",7,0
kcu-fragment02,2095,find,She said Karen would n't be very happy if she found out !,10,0
ahf-fragment24,559,blow,And then the media coom down and blow everything up .,7,1
kcf-fragment14,1251,think,Well do you think it 's a lot ?,3,0
kbw-fragment42,14769,think,I do n't think we 've got any this morning,3,0
clp-fragment01,903,end,"Finally , all manuals should end with an index which supplements the table of contents at the beginning .",5,0
ccw-fragment03,1606,live,"Dear lady , dear lady , to think that I might have lived my whole life through and never seen you .",12,0
b1g-fragment02,1419,predict,Using plume models that predict the movement of contaminants she is able to intersect the results with data on current well locations and to assess which water supply areas are worst contaminated .,4,0
ab9-fragment03,975,wonder,"At least , Mrs Huntley thought hopefully , she had stopped wondering , unbecomingly and stridently , how her uncle could have been fooled by Angela Morgan .",11,0
ac2-fragment06,1406,pour,Muldoon poured the coffee .,1,0
g0l-fragment01,273,go,He ca n't go back there .,3,0
kbc-fragment13,5957,talk,and for a minute he can forget that he 's talking about it .,10,0
