text_idx,sentence_idx,verb,sentence,verb_idx,label
ew1-fragment01,14,hold,A party meeting was to be held on the following Monday and the Whips were making preparation for a vote to be taken .,6,1
kcu-fragment02,1732,get,They got bars up their sleeves i n't they ?,1,0
b1g-fragment02,1474,apply,"In the USA , Morrill 's report on the beginnings of a $15m. study into the possible radiation doses received as result of radiation releases by the Hanford ( Washington State ) nuclear complex would seem to cry out for GIS skills to be applied ( Morrill 1989 ) .",44,0
b1g-fragment02,1058,address,Some of these characteristics are now addressed in slightly more detail ; it will be obvious that such problems merit a paper in themselves .,6,0
acj-fragment01,138,contain,"Admittedly , the Model Penal Code does contain a list of circumstances which may amount to extreme indifference , which assists the courts and increases the predictability of verdicts in a way that Scots law does not , but the essence of both approaches is that there is no precise way of describing those non-intentional killings which are as heinous as intentional killings .",7,1
ew1-fragment01,92,raise,"The method adopted was to canvass for capital donations that could then be invested to bring in a regular income , and both Balfour and Law were used to raise the wind .",29,1
kbh-fragment41,5268,say,Do n't you say no to me .,3,0
alp-fragment01,59,sign,A standard contract which covers conditions of attendance and an agreement to complete various assignments between group sessions is signed by each participant .,19,0
a9j-fragment01,23,include,"The pattern is determined by a wide variety of factors , including what the Israeli army does .",11,0
kb7-fragment10,2114,air,it does n't air .,3,0
kcf-fragment14,1272,phone,He never phoned me ! .,2,0
b1g-fragment02,1106,anticipate,"For geographers who span the conventional ( and now archaic ) dichotomy between the natural and the environmental sciences all of these aspects need to be woven together to anticipate the likely spatial patterns of the effects of massive change , the redistributions in trade , health and wealth which they will bring about and the knock on effects these consequences themselves will have on society and the environment .",29,0
a1h-fragment05,73,give,"His Missouri childhood gave him access to Baptist hymns and church music , but at Harvard he was introduced to the writings of Gertrude Stein and the music of Erik Satie .",3,1
a3k-fragment11,147,need,Anyone considering selling by auction needs to be aware that the costs involved will be higher .,5,0
b1g-fragment02,1360,incorporate,"Most significantly , it incorporates a shortest path algorithm which uses the road network to find optimal routes between user-defined start and end nodes .",4,0
b1g-fragment02,1405,add,"However , adding a proximity to transport constraint lowers this to 12 per cent ; and so on .",2,0
kbp-fragment09,3971,think,"Think think think , she says .",0,0
acj-fragment01,28,seem,"In principle , it seems unjust that a homicide conviction should not be possible in such a case , if all the other elements can be established and only the year and a day rule stands in the way .",4,0
fet-fragment01,70,think,"He also quoted MallarmÃŒÂ© "" I think that there should be only allusion",6,0
ab9-fragment03,983,wait,I would wait a little if I were you .,2,0
a9j-fragment01,33,come,"The struggle reflects a revolution in mass consciousness , by which people have come to realise that ideas and aspirations must be embodied in manifest acts if reality is to be changed .",13,1
b1g-fragment02,985,facilitate,"Many other companies , of course , are supporting environmental work but IBM seems almost to be unique in its corporate commitment to use of high technology for facilitating sustainable development .",28,0
a7s-fragment03,78,operate,"In Southend , where 3,000 of the 50,000 adult males are reckoned to be Masons , it went into the case of what you might call Preferential Allocation of Council Property , and the battle of one councillor , Christopher Hudson , to break the grip of the men on the Square : We ca n't have a secret society operating within the framework of a democracy , he said .",60,1
as6-fragment02,416,politicize,"As pointed out earlier , the social causes argument was another major plank of public debate about the 1980Â‰Ã›Ã’1 riots , particularly in relation to the highly politicized issue of unemployment .",27,0
kbh-fragment01,15,throw,She 's just looking over there to see which one she wants to throw up on .,13,0
kbc-fragment13,6282,wait,He could wait six months could n't he ?,2,0
a9j-fragment01,67,range,Such agreements can range from the issue of borders to the issue of free wave-lengths for our future television and radio networks .,3,1
kbh-fragment01,26,go,"Go on , you do lovely smiles .",0,1
kbc-fragment13,6335,wonder,I wonder who 's that ?,1,0
b1g-fragment02,1393,minimize,Chosen routes were those which minimized population rather than distance .,5,0
cb5-fragment02,3421,say,"From the city , he said .",5,0
g0l-fragment01,43,include,"He sat back and let the DDA give a full report , including the trip to the voodoo ceremony and all that followed .",12,0
ab9-fragment03,958,use,"Peter Yeo , who had personally persuaded Barton of the presentational disadvantage of using words like darkies , niggers or wogs , decided that immigrants even though used in the manner of one invoking a curse , was as good as he was going to get with this particular client .",27,0
bpa-fragment14,2292,remind,"He could n't place it , but it reminded him strongly of something .",8,0
as6-fragment02,375,take,"It was the conditions of deprivation and despair in the decaying areas of our old cities areas in which the Brixton and Toxteth riots took place , and areas from which the skinhead invaders of Southall come .",24,1
cdb-fragment02,484,miss,So long as there was no hunt for a missing girl they had felt themselves reasonably safe .,9,0
a1g-fragment26,400,accompany,"Some of the refugees originally refused to touch East German territory again , but were reassured when two of the West German diplomats said they would accompany the train , to ensure that the rules were followed .",26,1
kbw-fragment42,14780,put,"Put it more milk over the , that , what about that bit there dad .",0,0
ccw-fragment03,1675,ask,"I asked you a question , dear heart .",1,0
kbw-fragment11,4110,make,And I 'll just make the rest of the with salad in .,4,0
kbd-fragment07,2299,get,"I 'm gon na get some cleaning , I 'll get some cleaning fluid this week .",4,0
al2-fragment23,265,inform,"Earlier this month , preliminary findings from an investigation by Kenneth Randall found that the Gooda Walker agency may have overstated its syndicates ' profits between 1981 and 1988 through the use of time and distance policies , about which it had failed to inform its auditors in at least one syndicate .",44,0
cdb-fragment02,390,try,"So Lewis did not say , even to himself , when he was privately considering trying to get hold of his son in Tenerife , that he disliked Adam and would have been pleased to spoil his holiday .",15,0
ahc-fragment60,1243,seem,"That jarring manifestation of furious technology seemed as remote and ridiculous as a dream , as silence settled down on Kielderhead and the hawk 's whistle came down from the moors .",6,0
ccw-fragment03,1690,see,"There was , at last , a look of alarm on his face , and I could see him wondering whether he really would have to pull the small trigger .",17,0
b1g-fragment02,1551,show,Most river authorities have detailed maps showing the geographical limits of floods in relation to their return periods .,6,1
fpb-fragment01,1350,blow,They blew away the chauffeur 's head with a machine gun .,1,1
b1g-fragment02,1477,map,"Using soil samples he constructed a contoured risk surface and then mapped excess cancers in various distance bands , detecting a marked distance decay effect .",11,0
kbd-fragment07,2577,come,"just cos you , you were coming out with about two hundred and fifty quid a week for working seven nights a week !",6,0
