verb,sentence,verb_idx,label
sleep,"Oh yes , you also get to pay $ 2 for a cup of coffee , around $ 35 for a cheeseburger lunch for two , and up to $ 1 , 500 a day for your place to sleep ",39,1
sleep,"As the wifely paragon sits , waiting and weaving , you nearly go to sleep the piece is so static ",14,1
sleep,"Since the spots ran last year , there have been a flood of requests for the '' room where Tom Bodett slept . '",21,1
sleep,"I have to tell you I ' ve been through many periods in my life where I have n't slept at night , where I had a very hard time sleeping at night ",30,1
sleep,"'' I found myself sleeping out on the steps in boot camp , '' he recalls ",4,1
sleep,"Now he relies on a rather uncomfortable machine to force air down his trachea , but he is sleeping better than ever , and so is Mrs. Ponce ",18,1
sleep,"'' Last night I went to sleep in Detroit City , '' Bobby Bare crooned in a 1963 song celebrating this migration , '' and I dreamed about the cotton fields back home . '",6,1
sleep,"That is , they taught me how to get up in the morning when I wanted to sleep another few hours ",17,1
sleep,I have slept through Minsk and past Smolensk ,2,1
sleep,"One broker , whose business failed after the crash , began abusing drugs -- mainly sleeping pills -- and contemplated divorce and suicide , says Mari Terzaghi , a clinical psychologist who treats many Wall Street professionals ",15,1
sleep,"As a child , the 28-year - old Mr. Hellman spent three years sleeping in an underground bunker as rockets screamed overhead ",13,1
sleep,"She was up all night in a tent ; the next morning , she plopped into the raft , feeling nauseated and trying to sleep as she bounced over rapids ",24,1
sleep,"He can no longer sleep , he says , nor even concentrate long enough to take in a newspaper article without reading it several times ",4,1
sleep,"'' Every day I come into Manhattan , I see people sleeping in boxes , '' he says ",11,1
sleep,"Her daughter demanded that she keep silent , telling her , '' You wo n't have a home to sleep in if you say anything about this . '",19,1
sleep,'' That makes it easy to sleep at night . ',6,1
sleep,"A cot in the studio , coupled with the play of entire compact disks , provides him with the opportunity to sleep ; his longest snooze so far is 15 minutes ",21,1
sleep,They slept one night in my house ,1,1
sleep,"One broker , whose business failed after the crash , began abusing drugs -- mainly sleeping pills -- and contemplated divorce and suicide , says Mari Terzaghi , a clinical psychologist who treats many Wall Street professionals ",15,1
sleep,"'' One of the clues that it was n't really a crash was that she said everyone else slept through it , '' he says ",18,1
sleep,"Her daughter demanded that she keep silent , telling her , '' You wo n't have a home to sleep in if you say anything about this . '",19,1
sleep,"Their camels sleep tied to nearby posts , under blankets on a raked spit of sand ",2,1
sleep,"The Washington Redskins ' Joe Gibbs is one of those football coaches who sleeps in his office , so he is n't always up on current events ",13,1
sleep,'' One night he was walking by at 2 or 3 in the morning -- because he did n't sleep -- and he noticed that one of the palm trees had died ,19,1
sleep,The second ad says Mr. Weicker was n't always sleeping ,9,0
sleep,"The plant in Delta , Pa . , about 45 miles down the Susquehanna River from Three Mile Island , was ordered to be closed after some of Peach Bottom 's reactor operators were found playing video games and others were caught sleeping at the controls ",42,0
sleep,"He then delivered a treatise on hypoxia and decompression sickness , noting that at 16 , 000 to 20 , 000 feet , people '' feel extreme fatigue , a great desire to sleep , severe headache , difficulty in breathing and chest pain , exactly as stated by the Ayat . '",33,0
sleep,"Koversada , maybe humanity 's greatest undraped conurbation , sleeps more than 100 , 000 ",9,0
sleep,I sleep better when I compete . ',1,0
sleep,"At the core of the company 's problem is its Peach Bottom nuclear power facility , which the Nuclear Regulatory Commission ordered shut in March 1987 when control - room operators were discovered playing video games and sleeping on the job ",37,0
sleep,"When he ca n't sleep , he says , '' I just sit back in a chair and get myself into a catatonic Zen state . '",4,0
sleep,"Next door , two rifle - toting guards patrol outside the shack where Mr. Ngxobongwana is sleeping ",16,0
sleep,'' I have long suspected that more people are sleeping apart because of snoring than are sleeping together for all other reasons combined . ',16,0
sleep,"You 'll sleep in tents , dine on dried food and endure temperatures of 40 below , all for $ 69 , 500 ",2,0
sleep,"On the show , he has threatened to broadcast the home phone numbers of port commissioners so that residents who ca n't sleep Sunday night can call them up and keep the officials awake ",22,0
sleep,"Without spoiling too many surprises -- this play never stops surprising you -- I can say that the husband Rachel leaves behind on Christmas Eve will reappear , and so will both of the children who sleep peacefully through her escape ",36,0
sleep,"It could even store some first - class sleeping berths , says Mr. Newkirk ",8,0
sleep,"Friends and analysts predict it will be very difficult for the hard - driving entrepreneur to let go of his company that , early on , succeeded in coming up with a highly successful device to monitor sleeping infants ",37,0
sleep,"In separate incidents in the past few weeks , Israelis are being held in connection with the burning to death of three Palestinian laborers as they slept near a building site near Tel Aviv ",26,0
sleep,"Medic - Light already is working on '' second - generation '' products , including a computerized light system that , by simulating the gradual light changes of dawn and dusk , is designed to serve as '' a natural clock '' to wake people up and lull them to sleep , says Mr. Hughes ",50,0
sleep,"One simply ca n't prevent rural Africans from moving , with their ravenous cattle , onto lands too poor to support heavy grazing once the threat of bovine sleeping sickness is removed ",28,0
sleep,"They subsist on freeze - dried foods , patch their own wounds and sleep on the ground ",13,0
sleep,"But the would - be happy warrior has become a disillusioned , despairing survivor : '' Although I was tired to death , I could not sleep , so removing my tin hat and ruffling my hair I stood up and looked over the front of my hole ",26,0
sleep,"On the road , she sleeps like a fireman , fully dressed in a sweatsuit , her eyeglasses and keys handy in case a fire alarm goes off . -LRB- She 's been rousted by false alarms four times in the past year . -RRB-/-R",5,0
sleep,"To keep the puffed - up style looking puffy , it was advisable to sleep with the hair wrapped in toilet paper and to forget about using shampoo ",14,0
sleep,"History slept soundly in Teenie Harris 's stale - smelling brick basement -- 70 , 000 photographic negatives , tucked inside a bunch of old metal cabinets and cobweb - covered cardboard boxes , lost for 50 years ",1,0
sleep,"Smokers are more likely than non - smokers to sleep less than six hours daily , skip breakfast , be physically inactive and be heavier drinkers , according to the National Center for Health Statistics ",9,0
sleep,Almost one - third of the heavy smokers sleep less than six hours ,8,0
sleep,"For $ 12 , Dr. Cartwright sells T - shirts with four little pockets sewn in to hold tennis balls that make it uncomfortable to sleep on the back ",25,0
